ITEM_ID,TITLE,YEAR,PLOT,US_MATURITY_RATING_STRING,US_MATURITY_RATING,GENRES,CREATION_TIMESTAMP,PROMOTION
tt0110308,The Last Seduction,1994,A devious sexpot steals her husband's drug money and hides out in a small town where she meets the perfect dupe for her next scheme.,R,17,Crime|Drama|Romance|Thriller,757382400,FALSE
tt0110475,The Mask,1994,Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.,PG,8,Action|Comedy|Crime|Fantasy,757382400,FALSE
tt0110099,I.Q.,1994,"A mechanic romances the mathematician niece of physicist Albert Einstein, with help from him and his friends.",PG,8,Comedy|Romance,757382400,FALSE
tt0110305,Lassie,1994,"When a family of 4 moves from Baltimore to a farm in rural Virginia, they adopt an abandoned collie. The dog becomes the son's companion and protector, helping him adapt to rural life.",PG,8,Family|Adventure,757382400,FALSE
tt0110687,North,1994,"Sick of the neglect he receives from his mom and dad, a young boy leaves home and travels the world in search of new parents.",PG,8,Adventure|Comedy|Drama|Family|Fantasy,757382400,FALSE
tt0110632,Natural Born Killers,1994,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,R,17,Action|Crime|Drama,757382400,FALSE
tt0110186,Jason's Lyric,1994,"Two brothers, survivors of family tragedy, take different life paths: one falls for a high-spirited waitress and dreams of success, the other follows a life of petty crime. Their lives reconnect in shattering fashion.",R,17,Crime|Drama|Romance,757382400,FALSE
tt0110612,My Father the Hero,1994,A teenage girl on vacation in the Bahamas with her divorced father tries to impress a potential boyfriend by saying that her father is actually her lover.,PG,8,Comedy|Romance,757382400,FALSE
tt0110167,It Could Happen to You,1994,A police officer promises to share his lottery ticket with a waitress in lieu of a tip.,PG,8,Comedy|Drama|Romance,757382400,FALSE
tt0109965,Guyver: Dark Hero,1994,"Sean Barker became the unwilling host to an alien bio-armor known as the Guyver. A year ago he destroyed the Kronos Corporation, an organization of mutants who want the Guyver. Now he is trying to find why the Guyver unit forces him to fight and kill evil. He is lead to an archelogical site where scientists discover an ancient space craft. Now he must fight Kronos again before they discover the secrets of the Guyver's origin.",R,17,Action|Sci-Fi,757382400,FALSE
tt0112642,Casper,1995,An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.,PG,8,Comedy|Family|Fantasy,788918400,FALSE
tt0112442,Bad Boys,1995,Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.,R,17,Action|Comedy|Crime|Thriller,788918400,FALSE
tt0112679,Circle of Friends,1995,"3 women, who've been friends since kids, meet at university in Dublin in 1957. Student and boyfriend life begins.",PG-13,13,Drama|Romance,788918400,FALSE
tt0112401,Assassins,1995,Professional hit-man Robert Rath wants to fulfill a few more contracts before retiring but unscrupulous ambitious newcomer hit-man Miguel Bain keeps killing Rath's targets.,R,17,Action|Crime|Thriller,788918400,FALSE
tt0112634,Carnosaur 2,1995,A team of scientists go to a nuclear mining facility to investigate a possible meltdown and instead find a large amount of cloned dinosaurs.,R,17,Action|Horror|Sci-Fi,788918400,FALSE
tt0112691,A Close Shave,1995,Wallace's whirlwind romance with the owner of the local wool shop puts his head in a spin; Gromit is framed for sheep-rustling in a fiendish criminal plot.,Not Rated,18,Animation|Short|Comedy|Crime|Family|Mystery,788918400,FALSE
tt0112281,Ace Ventura: When Nature Calls,1995,"Ace Ventura, Pet Detective, returns from a spiritual quest to investigate the disappearance of a rare white bat, the sacred animal of a tribe in Africa.",PG-13,13,Adventure|Comedy|Crime,788918400,FALSE
tt0112453,Balto,1995,"An outcast Husky risks his life with other sled dogs to prevent a deadly epidemic from ravaging Nome, Alaska.",G,0,Animation|Adventure|Drama|Family|History,788918400,FALSE
tt0112435,The Baby-Sitters Club,1995,Seven junior-high-school girls organize a daycare camp for children while at the same time experiencing classic adolescent growing pains.,PG,8,Comedy|Drama|Family,788918400,FALSE
tt0112643,Castle Freak,1995,A man struggles to save his family from the strange and deadly occurrences in the castle they've inherited.,R,17,Drama|Horror|Mystery|Thriller,788918400,FALSE
tt0112571,Boys on the Side,1995,"Robin shares a ride in her car with Jane from New York to Los Angeles. They stop at Jane's friend Holly's place in Pittsburgh and take her with them west, making a long stop in Tucson. The three very different women become close friends.",R,17,Comedy|Drama,788918400,FALSE
tt0099851,Into the Woods,1991,"In this Tony Award-winning musical by Stephen Sondheim, several fairy tale characters learn the hard way that the 'Happily Ever After' they sought isn't necessarily so happy after all.",Unrated,18,Comedy|Drama|Romance|Sci-Fi,662688000,FALSE
tt0099699,Green Card,1990,"A man wanting to stay in the US enters into a marriage of convenience, but it turns into more than that.",PG-13,13,Comedy|Drama|Romance,631152000,FALSE
tt0099800,House Party,1990,"Kid decides to go to his friend Play's house party, but neither of them can predict what's in store for them on what could be the wildest night of their lives.",R,17,Comedy|Music|Romance,631152000,FALSE
tt0099750,Heart Condition,1990,"A racist cop receives a heart transplant from a black lawyer he hates, who returns as a ghost to ask the cop to help take down the men who murdered him.",R,17,Comedy|Crime|Drama|Fantasy,631152000,FALSE
tt0102609,Other People's Money,1991,A corporate raider buys up shares in an undervalued company and falls in love with the founder's son's lawyer/step daughter. Let the battle begin.,R,17,Comedy|Drama|Romance,662688000,FALSE
tt0102555,Not Without My Daughter,1991,"An American woman, trapped in Islamic Iran by her brutish husband, must find a way to escape with her daughter as well.",PG-13,13,Drama|Thriller,662688000,FALSE
tt0102573,The Object of Beauty,1991,This story is about a ne'er do well and his girlfriend search for a thief.,R,17,Comedy|Crime|Drama,662688000,FALSE
tt0102303,Life Stinks,1991,"A filthy rich businessman bets a corporate rival that he can live on the streets of L.A. without the comforts of home or money, which proves to be tougher than he thought.",PG-13,13,Comedy,662688000,FALSE
tt0106246,Alive,1993,A Uruguayan rugby team stranded in the snow swept Andes are forced to use desperate measures to survive after a plane crash.,R,17,Adventure|Biography|Drama|Thriller,725846400,FALSE
tt0106315,Aspen Extreme,1993,"T.J. and his friend Dexter quit their jobs in Detroit to become ski-instructors in Aspen. While T.J. advances to the most popular instructor of the school during the season, he has to take care for Dexter, who's future is less bright and who's eventually thinking about jobbing as drug courier - bringing their friendship to a test. Meanwhile the rich business woman Brice supports T.J. in his writing ambitions and invites him to live at her home. But in her absence he falls in love with the stunningly beautiful blond radio moderator Robin.",PG-13,13,Drama|Romance|Sport,725846400,FALSE
tt0106308,Army of Darkness,1992,"A sardonic hardware store clerk is accidentally transported to 1300 A.D., where he must retrieve the Necronomicon and battle an army of the dead so he can return home.",R,17,Comedy|Fantasy|Horror,694224000,FALSE
tt0109891,Getting Even with Dad,1994,A thief's son cons his father into spending more time with him.,PG,8,Comedy|Crime|Family,757382400,FALSE
tt0109759,Exotica,1994,"A man plagued by neuroses frequents the club Exotica in an attempt to find solace, but even there his past is never far away.",R,17,Drama,757382400,FALSE
tt0109771,Farinelli,1994,"The story of castrato opera singer Carlo Broschi, who enthralled 18th century European audiences under his stage name Farinelli, comes to life in this drama of high notes and even higher passions.",R,17,Biography|Drama|Music,757382400,FALSE
tt0110093,I Love Trouble,1994,Peter Brackett and Sabrina Peterson are two competing Chicago newspaper reporters who join forces to unravel the mystery behind a train derailment.,PG,8,Action|Comedy|Romance|Thriller,757382400,FALSE
tt0109838,Freaked,1993,"A vain actor, his best friend, and an activist end up at a mutant freak farm run by a weirdo scientist.",PG-13,13,Comedy|Sci-Fi,725846400,FALSE
tt0110057,Hoop Dreams,1994,A film following the lives of two inner-city Chicago boys who struggle to become college basketball players on the road to going professional.,PG-13,13,Documentary|Drama|Sport,757382400,FALSE
tt0110116,Immortal Beloved,1994,"The life and death of the legendary Ludwig van Beethoven. Besides all the work he is known for, the composer once wrote a famous love letter to a nameless beloved, and the movie tries to find out who this beloved was--not easy, as Beethoven has had many women in his life.",R,17,Biography|Drama|Music|Romance,757382400,FALSE
tt0110064,House Party 3,1994,"Kid, after a lifetime 'playing the field', is about to get married. 'Play' plans to throw the best bachelor party ever - until 'Kid's' three wise-crackin' nephews come to town, intent on showing them what parties are all about.",R,17,Comedy|Music|Romance,757382400,FALSE
tt0110097,I'll Do Anything,1994,"An aspiring actor has his life turned upside down when his ex-wife dumps off their bossy, wild daughter into his custody.",R,17,Comedy|Drama,757382400,FALSE
tt0113118,Friday,1995,"Two homies, Smokey and Craig Jones, smoke a dope dealer's weed and try to figure a way to get the two hundred dollars they owe to the dealer by 10 p.m. that same night.",R,17,Comedy|Drama,788918400,FALSE
tt0113133,Funny Bones,1995,An unsuccessful comedian uncovers a family secret and learns the true price of letting inherent talent shine.,R,17,Comedy|Drama,788918400,FALSE
tt0113347,How to Make an American Quilt,1995,Bride-to-be Finn Dodd hears tales of romance and sorrow from her elders as they construct a quilt.,PG-13,13,Comedy|Drama|Romance,788918400,FALSE
tt0113280,Heavy,1995,"The life of an overweight, unhappy cook is changed after a kind, beautiful college drop-out comes to work as a waitress at his and his mother's road-side restaurant.",R,17,Drama|Romance,788918400,FALSE
tt0112864,Die Hard with a Vengeance,1995,"John McClane and a Harlem store owner are targeted by German terrorist Simon Gruber in New York City, where he plans to rob the Federal Reserve Building.",R,17,Action|Adventure|Thriller,788918400,FALSE
tt0113277,Heat,1995,A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.,R,17,Crime|Drama|Thriller,788918400,FALSE
tt0113362,The Horseman on the Roof,1995,"In a time of war and disease, a young officer gallantly tries to help a young woman find her husband.",R,17,Adventure|Drama|Romance|War,788918400,FALSE
tt0113247,La Haine,1995,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,Not Rated,18,Crime|Drama,788918400,FALSE
tt0113376,Ice Cream Man,1995,"Poor Gregory. After being released from the Wishing Well Sanatorium, all he wants to do is make the children happy. So Gregory reopens the old ice cream factory, and all the unappreciative brats are reprocessed into the flavor of the day.",R,17,Comedy|Horror|Thriller,788918400,FALSE
tt0116277,The Fan,1996,An all star baseball player becomes the unhealthy focus of a down on his luck salesman.,R,17,Action|Drama|Sport|Thriller,820454400,FALSE
tt0116353,Foxfire,1996,"Legs Sadovsky gets four other high school girls to think for themselves and react to a teacher's sexual harassment, which gets them suspended. They bond, and rebel, at an abandoned house.",R,17,Drama,820454400,FALSE
tt0116165,Ed,1996,A trained chimpanzee plays third base for a minor-league baseball team.,PG,8,Comedy|Family|Sport,820454400,FALSE
tt0116365,The Frighteners,1996,"After a tragic car accident that kills his wife, a man discovers he can communicate with the dead to con people. However, when a demonic spirit appears, he may be the only one who can stop it from killing the living and the dead.",R,17,Comedy|Fantasy|Horror,820454400,FALSE
tt0116095,Diabolique,1996,The wife and mistress of the sadistic dean of an exclusive prep school conspire to murder him.,R,17,Drama|Horror|Mystery|Thriller,820454400,FALSE
tt0115760,Broken English,1996,"Ivan is the fierce patriarch of a family of Croatian refugees in Auckland. Nina is his daughter, ready to live on her own, despite his angry objections. Eddie is the Maori she takes as her lover. Nina works at a restaurant where Eddie cooks. For a price, she agrees to marry a Chinese, another restaurant employee, so that he (and his Chinese wife) can establish permanent residency. The money gives her the independence she needs to leave her parents' house and move in with Eddie. Complications arise when Eddie realizes the depth of her father's fury and the strength of Nina's family ties.",R,17,Drama|Romance,820454400,FALSE
tt0116225,Escape from L.A.,1996,"Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported.",R,17,Action|Adventure|Sci-Fi|Thriller,820454400,FALSE
tt0116191,Emma,1996,"While matchmaking for friends and neighbours, a young 19th Century Englishwoman nearly misses her own chance at love.",PG,8,Comedy|Drama|Romance,820454400,FALSE
tt0116168,Eddie,1996,"Coincidences lead to the New York Knicks, getting its loudest fan, Edwina ""Eddie"" Franklin (Whoopi Goldberg), as coach. Season victory?",PG-13,13,Comedy|Sport,820454400,FALSE
tt0116329,Fly Away Home,1996,A father and daughter decide to attempt to lead a flock of orphaned Canada Geese south by air.,PG,8,Adventure|Drama|Family,820454400,FALSE
tt0095031,Dirty Rotten Scoundrels,1988,Two con men try to settle their rivalry by betting on who can swindle a young American heiress out of fifty thousand dollars first.,PG,8,Comedy|Crime,567993600,FALSE
tt0095489,The Land Before Time,1988,An orphaned brontosaurus teams up with other young dinosaurs in order to reunite with their families in a valley.,G,0,Animation|Adventure|Drama|Family,567993600,FALSE
tt0095016,Die Hard,1988,An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,R,17,Action|Thriller,567993600,FALSE
tt0095169,For Keeps?,1988,"After she gets pregnant, a teenage girl must decide whether she should keep the baby or not.",PG-13,13,Comedy|Drama|Romance,567993600,FALSE
tt0095312,Hollywood Chainsaw Hookers,1988,"A detective embarks on a mission to track down a woman in L.A.'s seedy nightclubs, only to come face-to-face with a blood-thirsty cult of lethally beautiful prostitutes. Is he the next victim of Hollywood's demented Chainsaw Hookers?",R,17,Comedy|Horror,567993600,FALSE
tt0094862,Child's Play,1988,"A single mother gives her son a much sought-after doll for his birthday, only to discover that it is possessed by the soul of a serial killer.",R,17,Fantasy|Horror|Thriller,567993600,FALSE
tt0095599,Masquerade,1988,"A recently orphaned heiress meets a young racing yacht captain on Long Island. He shows interest in her and, being heiress to $200,000,000, love may not be the reason.",R,17,Drama|Romance|Thriller,567993600,FALSE
tt0094678,Arthur 2: On the Rocks,1988,"Arthur loses his fortune for staying with Linda, right as the two were preparing to adopt a child. As their marriage suffers, Arthur plans for a way to get his money back, but first he must sober up and get a real job.",PG,8,Comedy|Romance,567993600,FALSE
tt0099040,An Angel at My Table,1990,"Janet Frame was a brilliant child who, as a teen, was misdiagnosed with schizophrenia. Explore Janet's discovery of the world and her life in Europe as her books are published to acclaim.",R,17,Biography|Drama,631152000,FALSE
tt0099253,Child's Play 2,1990,"While Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind.",R,17,Horror|Thriller,631152000,FALSE
tt0098987,The Adventures of Ford Fairlane,1990,A vulgar private detective is hired to find a missing groupie and is drawn into a mystery involving a series of murders tied to the music industry.,R,17,Action|Adventure|Comedy|Crime|Music|Mystery,631152000,FALSE
tt0099399,Delta Force 2: The Colombian Connection,1990,"When DEA agents are taken captive by a ruthless South American kingpin, the Delta Force is reunited to rescue them in this sequel to the 1986 film.",R,17,Action|Adventure|Crime|Thriller,631152000,FALSE
tt0099371,Days of Thunder,1990,A young hot-shot stock car driver gets his chance to compete at the top level.,PG-13,13,Action|Drama|Sport,631152000,FALSE
tt0102469,Mortal Thoughts,1991,Two detectives interrogate a hairdresser on two homicides she may or may not have been involved in.,R,17,Mystery|Thriller,662688000,FALSE
tt0102898,Shakes the Clown,1991,Shakes is good at his job as party clown - when he's sober and shows up. Five druggy clowns frame him for the murder of his boss.,R,17,Comedy|Crime|Drama,662688000,FALSE
tt0102719,Problem Child 2,1991,"The worst child in the world makes an unthinkable discovery - there is another child even worse than him, and that's a girl.",PG-13,13,Comedy|Family,662688000,FALSE
tt0102721,Proof,1991,The life of a blind photographer who is looked after by a housekeeper is disrupted by the arrival of an agreeable restaurant worker.,R,17,Drama|Romance,662688000,FALSE
tt0102940,Ski School,1990,"Rival groups in a skiing school do battle on and off the piste. One gang are rich and serious, the other group are party animals.",R,17,Comedy,631152000,FALSE
tt0102685,Point Break,1991,An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,R,17,Action|Crime|Thriller,662688000,FALSE
tt0102757,The Rapture,1991,"A telephone operator living an empty, amoral life finds God and loses him again.",R,17,Drama|Mystery,662688000,FALSE
tt0102782,Return to the Blue Lagoon,1991,"In this sequel to The Blue Lagoon (1980), two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become suntanned teenagers in love.",PG-13,13,Adventure|Drama|Romance,662688000,FALSE
tt0102926,The Silence of the Lambs,1991,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",R,17,Crime|Drama|Thriller,662688000,FALSE
tt0102943,Slacker,1990,"A day in the life of Austin, Texas as the camera roams from place to place and provides a brief look at the overeducated, the social misfits, the outcasts and the oddballs.",R,17,Comedy|Drama,631152000,FALSE
tt0106489,A Bronx Tale,1993,A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s.,R,17,Crime|Drama|Romance,725846400,FALSE
tt0106557,Children of the Corn II: The Final Sacrifice,1992,"A journalist and his son travel to Nebraska to investigate the mysterious town of Gatlin where, unbeknownst to them, a murderous cult of children are still waiting in the corn fields.",R,17,Horror|Thriller,694224000,FALSE
tt0106521,Carnosaur,1993,A genetically manipulated and very hungry dinosaur escapes from a bioengineering company and reeks havoc on the local desert town. A security guard and a girl environmentalist try to stop both it and the company's doomsday bioweapon.,R,17,Horror|Sci-Fi,725846400,FALSE
tt0106544,Supercop 2,1993,"As a crime wave sweeps through Hong Kong, the police call on Jessica Yang, a rising star in their ranks, to help stop a notorious gang of thieves.",R,17,Action|Comedy|Crime|Thriller,725846400,FALSE
tt0106266,Amos & Andrew,1993,"A Pulitzer prize writer buys a cabin. The neighbors get suspicious when a stranger ""breaks in"". They see a black man and call the police, who start shooting at him. The sheriff tries a cover-up involving a white petty crook. Bad idea.",PG-13,13,Comedy|Crime,725846400,FALSE
tt0106469,"Blood In, Blood Out",1993,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on step-brothers Paco and Cruz, and their bi-racial cousin Miklo.",R,17,Crime|Drama,725846400,FALSE
tt0106535,The Cement Garden,1993,"Four children live with their terminally ill mother. After she dies, they try to hold things together. In their isolated house, they begin to deteriorate mentally, whilst they hide their mom's decomposing corpse in a makeshift concrete sarcophagus.",Not Rated,18,Drama,725846400,FALSE
tt0106400,The Beverly Hillbillies,1993,"A feature adaptation of the classic television show, when nice guy redneck Jed Clampett strikes it rich when he finds black oil, and moves him and his kin to posh Beverly Hills.",PG,8,Comedy|Family,725846400,FALSE
tt0110557,Monkey Trouble,1994,A young girl's life turns hairy when her new pet monkey turns out to be a trained pickpocket on the run from a scheming Gypsy.,PG,8,Adventure|Comedy|Crime|Family,757382400,FALSE
tt0110091,I Like It Like That,1994,"Lisette and husband Chino face marital difficulties. She is fed up with the kids, while he has job troubles. His mother Rosaria hates Lisette and the neighborhood tramp has designs on Chino. Things get even worse when Chino goes to jail and Lisette gets a good job uptown. Can this marriage be saved?",R,17,Comedy|Drama|Romance,757382400,FALSE
tt0109951,Guarding Tess,1994,"A former U.S. First Lady wants a particular Secret Service agent to head her bodyguard detail, even though he can't stand her.",PG-13,13,Comedy|Drama,757382400,FALSE
tt0110391,Love Affair,1994,"Ex-football star Mike Gambril meets Terry McKay on a flight to Sydney, which is forced to land on a small atoll. Both engaged to others, they become romantic on board the ship sent to take the passengers to a larger island. They agree to meet in New York City three months later to see if the attraction is real. One shows up, the other doesn't, but they run into each other afterwards.",PG-13,13,Comedy|Drama|Romance,757382400,FALSE
tt0110538,Mixed Nuts,1994,The events focus around a crisis hotline business on one crazy night during the Christmas holidays.,PG-13,13,Comedy|Drama,757382400,FALSE
tt0110367,Little Women,1994,The March sisters live and grow in post-Civil War America.,PG,8,Drama|Family|Romance,757382400,FALSE
tt0112483,Best of the Best 3: No Turning Back,1995,A martial arts instructor comes to the defense of a schoolteacher who has taken a stand against a local white supremacist organization.,R,17,Action|Crime|Drama|Thriller,788918400,FALSE
tt0112572,The Brady Bunch Movie,1995,"The original 70s TV family is now placed in the 1990s, where they're even more square and out of place than ever.",PG-13,13,Comedy,788918400,FALSE
tt0112365,Angels and Insects,1995,In the 1800s a naturalist marries into a family of British country gentry.,R,17,Drama|Romance,788918400,FALSE
tt0112471,Before Sunrise,1995,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",R,17,Drama|Romance,788918400,FALSE
tt0112573,Braveheart,1995,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,R,17,Biography|Drama|History|War,788918400,FALSE
tt0099266,My Mother's Castle,1990,"Every holiday Marcel and his family go to their cottage in the Provence (France). He likes the hills in this region. Before they arrive at the cottage they have to walk about 5 miles. With the co-operation of an ex-pupil of Marcel's father, who's a teacher, they only have to walk 1 mile, since they can take a shortcut along a canal, through the backyards of some eccentric people. During one of these holidays he meets Isabelle, a pretty but conceited girl...",PG,8,Adventure|Biography|Comedy|Drama|Romance,631152000,FALSE
tt0099180,Bride of Re-Animator,1990,Doctors Herbert West and Dan Cain discover the secret to creating human life and proceed to create a perfect woman from dead tissue.,R,17,Comedy|Horror|Sci-Fi|Thriller,631152000,FALSE
tt0099141,Bird on a Wire,1990,An old flame discovers her ex-boyfriend from the past is a relocated FBI informant out to stop the bad guys.,PG-13,13,Action|Comedy,631152000,FALSE
tt0099204,Cadillac Man,1990,Joey gets 2 days to sell 12 cars to keep his job and keep his girlfriends happy. It gets worse. He's juggling 3 buyers when a guy with a machine gun crashes into the car dealership and takes everybody hostage.,R,17,Comedy|Crime,631152000,FALSE
tt0099166,Book of Love,1990,"A friend delivers John Twiller greetings from a long gone high school girlfriend. This makes him open his school's yearbook - his ""Book of Love"" - and remember the old times, way back in 1956, when he was in his last year of high school and his family just moved to the town. He hung out with geeky Paul Kayne and tried to get the attention of Lily, who unfortunately was together with bully Angelo.",R,17,Comedy|Romance,631152000,FALSE
tt0102103,Impromptu,1991,"In 1830s France, pianist/composer Frédéric Chopin is pursued romantically by the determined, individualistic woman who uses the name George Sand.",PG-13,13,Biography|Comedy|Music|Romance,662688000,FALSE
tt0102004,The Hard Way,1991,"An action movie star researching a role is allowed to tag along with a hardboiled New York City policeman, who finds him superficial and irritating.",R,17,Action|Comedy|Crime,662688000,FALSE
tt0101921,Fried Green Tomatoes,1991,A housewife who is unhappy with her life befriends an old lady in a nursing home and is enthralled by the tales she tells of people she used to know.,PG-13,13,Drama,662688000,FALSE
tt0102059,Hot Shots!,1991,A parody of Top Gun (1986) in which a talented but unstable fighter pilot must overcome the ghosts of his father and save a mission sabotaged by greedy weapons manufacturers.,PG-13,13,Action|Comedy,662688000,FALSE
tt0101969,Grand Canyon,1991,The fates of several people are intertwining randomly. Their sympathy of each other faces multiple differences in their lifestyles.,R,17,Crime|Drama,662688000,FALSE
tt0102014,Hear My Song,1991,Owner of a failing club seeks infamous Irish singer Josef Locke in order to bring business and success to his club,R,17,Comedy|Drama|Music,662688000,FALSE
tt0102175,Jungle Fever,1991,Friends and family of a married black architect react in different ways to his affair with an Italian secretary.,R,17,Drama|Romance,662688000,FALSE
tt0102034,Highlander II: The Quickening,1991,"In the future, Highlander Connor MacLeod must prevent the destruction of Earth under an anti-ozone shield.",R,17,Action|Adventure|Fantasy|Sci-Fi|Thriller,662688000,FALSE
tt0106223,The Adventures of Huck Finn,1993,"In Missouri, during the 1840s, young Huck Finn fearful of his drunkard father and yearning for adventure, leaves his foster family and joins with runaway slave Jim in a voyage down the Mississippi River toward slavery free states.",PG,8,Adventure|Comedy|Drama|Family,725846400,FALSE
tt0106262,Amityville: A New Generation,1993,"An old mirror from the Amityville house finds its way into a young photographer's home, where the demonic presence soon manifests itself to cause more death and mayhem.",R,17,Horror,725846400,FALSE
tt0105946,Babylon 5,1993,"In the mid 23rd Century, the Earth Alliance space station Babylon 5, located in neutral territory, is a major focal point for political intrigue, racial tensions and various wars over the course of five years.",TV-PG,8,Action|Adventure|Drama|Sci-Fi,725846400,FALSE
tt0106273,And the Band Played On,1993,"The story of the discovery of the AIDS epidemic, and the political infighting of the scientific community hampering the early fight with it.",R,17,Drama|History,725846400,FALSE
tt0106220,Addams Family Values,1993,"The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie.",PG-13,13,Comedy|Fantasy,725846400,FALSE
tt0109520,D2: The Mighty Ducks,1994,Can Gordon's team win the Junior Goodwill Games in California in spite of all the set-backs?,PG,8,Comedy|Drama|Family|Sport,757382400,FALSE
tt0109686,Dumb and Dumber,1994,"After a woman leaves a briefcase at the airport terminal, a dumb limo driver and his dumber friend set out on a hilarious cross-country road trip to Aspen to return it.",PG-13,13,Comedy,757382400,FALSE
tt0109508,Crumb,1994,An intimate portrait of controversial cartoonist Robert Crumb and his traumatized family.,R,17,Documentary|Biography|Comedy,757382400,FALSE
tt0109593,Delta of Venus,1995,"A struggling American writer (England) and a fellow American expatriate (Mandylor) begin a sordid affair among the chaos and discord of 1940 Paris, France on the brink of World War II.",NC-17,17,Drama,788918400,FALSE
tt0109127,Angels in the Outfield,1994,"When a boy prays for a chance to have a family if the California Angels win the pennant, angels are assigned to make that possible.",PG,8,Comedy|Family|Fantasy|Sport,757382400,FALSE
tt0109831,Four Weddings and a Funeral,1994,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",R,17,Comedy|Drama|Romance,757382400,FALSE
tt0109830,Forrest Gump,1994,"The presidencies of Kennedy and Johnson, the events of Vietnam, Watergate and other historical events unfold through the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.",PG-13,13,Drama|Romance,757382400,FALSE
tt0112697,Clueless,1995,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other.",PG-13,13,Comedy|Romance,788918400,FALSE
tt0112682,The City of Lost Children,1995,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.",R,17,Fantasy|Sci-Fi,788918400,FALSE
tt0094663,Another Woman,1988,"Facing a mid-life crisis, a woman rents an apartment next to a psychiatrist's office to write a new book, only to become drawn to the plight of a pregnant woman seeking that doctor's help.",PG,8,Drama,567993600,FALSE
tt0094602,Above the Law,1988,"A former Special Operations Vietnam vet works as a Chicago cop, and uncovers C.I.A. wrongdoing.",R,17,Action|Crime|Drama|Mystery|Thriller,567993600,FALSE
tt0097550,I Bought a Vampire Motorcycle,1990,"When a motorbike gang kills an occultist, the evil spirit he was summoning inhabits a damaged bike. The bike is then bought and restored, but reveals its true nature when it tries to exact vengance on the gang, and anyone else who gets in its way.",Not Rated,18,Comedy|Horror,631152000,FALSE
tt0097500,Her Alibi,1989,"Phil has writer's block after 30 detective novels. In court for inspiration, he sees a cute Romanian murder suspect. He provides her alibi. She stays with him. Will he live to write another novel?",PG,8,Comedy|Crime|Mystery|Romance,599616000,FALSE
tt0097366,Fletch Lives,1989,"After receiving an inheritance in Louisiana, Los Angeles reporter Irvin Fletcher heads to the Belle Isle plantation where he gets himself into hilarious trouble.",PG,8,Comedy|Crime|Mystery,599616000,FALSE
tt0097579,An Innocent Man,1989,"A man is framed by two corrupt cops for drugs. After he gets out of prison, he comes after them.",R,17,Action|Crime|Drama|Thriller,599616000,FALSE
tt0097438,Gleaming the Cube,1989,A young avid skateboarder uncovers a government conspiracy while investigating his adoptive brother's mysterious death.,PG-13,13,Action|Drama|Mystery,599616000,FALSE
tt0097531,How to Get Ahead in Advertising,1989,"A cynical advertising exec has a block at work leading to a meltdown. He's hilariously out of control. Getting a big, talking boil on his shoulder doesn't help.",R,17,Comedy|Fantasy,599616000,FALSE
tt0097100,Communion,1989,"Oct.4 and Dec.26 the Strieber family drives from NYC to their cabin in the woods. Both nights there are some powerful lights outside and maybe aliens. The dad is mentally affected by the ""bad dream"", goes to the shrink and is hypnotized.",R,17,Biography|Drama|Horror|Sci-Fi|Thriller,599616000,FALSE
tt0100196,Mountains of the Moon,1990,The legendary true-story of Capt. Richard Francis Burton and Lt. John Hanning Speke's tumultuous expedition to find the source of the Nile river.,R,17,Adventure|Drama|History|Mystery,631152000,FALSE
tt0096928,Bill & Ted's Excellent Adventure,1989,Two seemingly dumb teens set off on a quest to prepare the ultimate historical presentation with the help of a time machine.,PG,8,Adventure|Comedy|Music|Romance|Sci-Fi,599616000,FALSE
